pension_fund_name,pension_fund_state,fund_name,general_partner,asset_class,sub_strategy,vintage_year,commitment_mm,capital_called_mm,capital_distributed_mm,remaining_value_mm,net_irr,net_multiple,dpi,as_of_date,source_url,source_document,extraction_method,extraction_confidence
CalSTRS,CA,Summit Partners GE XII,Summit Partners,Private Equity,Growth Equity,2025,350.0,,,,0.0000,,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Partners Growth Eqty Fund IX-A,Summit Partners,Private Equity,Growth Equity,2017,200.0,241.07419399999998,323.183299,197.49002399999998,0.2361,2.1598,1.3406,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Partners Growth Equity Fund X-A,Summit Partners,Private Equity,Growth Equity,2020,300.0,294.04326199999997,96.031854,339.31280699999996,0.1279,1.4805,0.3266,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Partners Growth Equity VIII-A,Summit Partners,Private Equity,Growth Equity,2012,100.0,93.511585,238.404898,11.278188,0.2535,2.6701,2.5495,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Partners Private Equity Fund VII-A,Summit Partners,Private Equity,Growth Equity,2006,100.0,100.0,183.32696199999998,4.142567,0.1018,1.8747,1.8333,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Partners VC Fund V-A,Summit Partners,Private Equity,Growth Equity,2021,90.0,82.459375,3.997607,88.530135,0.0527,1.1221,0.0485,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Partners Venture Capital Fund IV-A,Summit Partners,Private Equity,Venture Capital,2016,50.0,60.410702,64.627759,100.177453,0.3425,2.7281,1.0698,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Partners Venture Capital III-A,Summit Partners,Private Equity,Venture Capital,2012,20.0,20.187044,42.780542,7.511032999999999,0.1779,2.4913,2.1192,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Prtnrs Growth Eqty XI A,EQT,Private Equity,Growth Equity,2022,450.0,214.848815,1.833426,219.50937,0.0198,1.0302,0.0085,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Ptrs Reinvestment Fund,Summit Ptrs Reinvestment,Private Equity,,2021,60.636711,65.808173,64.656846,26.799101,0.1581,1.3897,0.9825,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Subordinated Debt Fund III,Summit Subordinated Debt,Private Credit,Credit,2004,30.0,28.156118,40.633281,0.515062,0.0858,1.4614,1.4431,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Summit Subordinated Debt Fund IV,Summit Subordinated Debt,Private Credit,Credit,2009,40.0,24.845945,40.372855,0.318791,0.0968,1.6378,1.6249,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA Associates XV,TA Associates,Private Equity,Growth Equity,2025,300.0,36.0,,31.281271999999998,-0.1311,0.8689,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA Select Opps Fund II A,TA Select Opps,Private Equity,,2021,100.0,98.25,,103.136906,0.0254,1.0497,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA Select Opps Fund-A,TA Select Opps,Private Equity,,2020,75.0,73.875,0.9375,108.237816,0.0931,1.4778,0.0127,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA Subordinated Debt Fund III,TA Subordinated Debt,Private Credit,Credit,2010,20.0,19.5,38.672270999999995,0.27685699999999996,0.1661,1.9974,1.9832,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA XI,TA,Private Equity,,2010,80.0,78.8,288.834213,9.826034,0.2659,3.7901,3.6654,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA XII,TA,Private Equity,,2016,180.0,178.2,420.74205,171.028472,0.3452,3.3208,2.3611,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA XIII-A,TA,Private Equity,,2019,280.0,298.662621,224.46262099999998,342.353614,0.2236,1.8978,0.7516,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TA XIV A,TA,Private Equity,,2021,400.0,391.000001,32.000001,435.83766099999997,0.0786,1.1965,0.0818,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TCV VII,TCV,Private Equity,Growth Equity,2008,200.0,196.79999999999998,618.766538,3.93974,0.2317,3.1642,3.1441,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TCV X,TCV,Private Equity,Growth Equity,2019,88.0,66.0469,36.98175,144.778964,0.2285,2.752,0.5599,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TCV XI,TCV,Private Equity,Growth Equity,2021,200.0,173.6112,,207.14887199999998,0.0663,1.1932,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Asia V,TPG,Private Equity,Buyout,2007,180.0,152.971171,222.107561,6.760301999999999,0.0627,1.4962,1.452,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Asia VII (A),TPG,Private Equity,Buyout,2019,150.0,163.704659,105.00468199999999,133.95864,0.1122,1.4597,0.6414,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Asia VIII (A),TPG,Private Equity,Buyout,2024,100.0,42.617404,,49.609224,0.1751,1.1641,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Growth II,TPG,Private Equity,Growth Equity,2011,125.0,126.546522,241.368595,53.488144,0.1573,2.33,1.9074,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Growth III (A),TPG,Private Equity,Growth Equity,2016,200.0,220.54482099999998,264.217956,102.06481199999999,0.1521,1.6608,1.198,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Growth IV,TPG,Private Equity,Growth Equity,2018,200.0,225.80918699999998,222.504796,157.063313,0.1434,1.6809,0.9854,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Growth V,TPG,Private Equity,Growth Equity,2021,100.0,102.50471399999999,21.265268,124.073515,0.1450,1.4179,0.2075,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG PARTNERS IX,TPG,Private Equity,Buyout,2023,200.0,122.938239,1.6275359999999999,146.349336,0.2267,1.2037,0.0132,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Partners IV,TPG,Private Equity,Buyout,2003,350.0,324.101605,678.73033,0.757408,0.1515,2.0965,2.0942,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Partners V,TPG,Private Equity,Buyout,2006,1000.0,869.0266939999999,1247.6221819999998,,0.0480,1.4357,1.4357,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Partners VI,TPG,Private Equity,Buyout,2008,450.0,430.418386,665.947832,3.921331,0.0938,1.5563,1.5472,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TPG Partners VIII,TPG,Private Equity,Buyout,2019,200.0,205.12008799999998,84.113642,235.988949,0.1723,1.5606,0.4101,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,TRF IV Continuation Fund,TRF Continuation,Private Equity,,2024,1.980802,21.603528999999998,,23.823431,0.1085,1.1028,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Tenex Capital Partners II,Tenex,Private Equity,,2016,75.0,85.641402,131.879717,55.526695999999994,0.2221,2.1883,1.5399,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Tenex Capital Partners III,Tenex,Private Equity,,2021,100.0,107.899114,66.455561,111.06366899999999,0.5685,1.6452,0.6159,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Tenex Capital Partners IV,Tenex,Private Equity,,2025,125.0,12.438409,0.07461999999999999,7.7617009999999995,-0.3722,0.63,0.006,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,The Resolute Fund III,The Resolute,Private Equity,,2014,100.0,99.42951,188.78261799999999,0.005338,0.1867,1.8987,1.8987,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,The Resolute Fund IV,The Resolute,Private Equity,,2018,150.0,171.374429,161.82694899999998,288.883936,0.3252,2.63,0.9443,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,The Resolute Fund V,The Resolute,Private Equity,,2021,250.0,235.50434299999998,18.812061999999997,345.686415,0.1584,1.5477,0.0799,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,The Resolute Fund VI,The Resolute,Private Equity,,2024,250.0,100.23297,,137.381566,0.4424,1.3706,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Discover Fund II,Thoma Bravo,Private Equity,Buyout,2018,100.0,107.086278,119.19469699999999,114.29192599999999,0.2186,2.1804,1.1131,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Discover Fund III,Thoma Bravo,Private Equity,Buyout,2021,100.0,100.68238,4.579166,143.096337,0.1138,1.4667,0.0455,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Discover Fund V,Thoma Bravo,Private Equity,Buyout,2025,150.0,,,,0.0000,,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Discover IV,Thoma Bravo,Private Equity,Buyout,2022,100.0,89.76994599999999,18.220188,102.43837099999999,0.2132,1.3441,0.203,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Fund X,Thoma Bravo,Private Equity,Buyout,2012,100.0,86.214524,326.342183,21.688769999999998,0.3795,4.0368,3.7852,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Fund XI,Thoma Bravo,Private Equity,Buyout,2014,75.0,79.099825,246.224828,39.305952999999995,0.2613,3.6098,3.1128,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Fund XII,Thoma Bravo,Private Equity,Buyout,2016,250.0,274.422154,460.212654,136.78163999999998,0.1507,2.1755,1.677,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Fund XIII,Thoma Bravo,Private Equity,Buyout,2019,300.0,368.727918,372.337132,356.524638,0.2262,1.9767,1.0098,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Fund XIV,Thoma Bravo,Private Equity,Buyout,2021,300.0,324.641678,104.09764799999999,300.532611,0.0683,1.2464,0.3207,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Fund XV,Thoma Bravo,Private Equity,Buyout,2022,300.0,258.417627,10.118485,345.21082,0.1502,1.375,0.0392,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Fund XVI,Thoma Bravo,Private Equity,Buyout,2025,250.0,,,,0.0000,,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Special Opportunities Fund II,Thoma Bravo,Private Equity,Opportunistic,2015,35.0,36.249939999999995,64.513943,26.431841,0.1594,2.5089,1.7797,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Bravo Special Opps Fund I,Thoma Bravo,Private Equity,Buyout,2013,31.4,24.733935,98.319136,,0.3407,3.9751,3.9751,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Thoma Cressey Fund VII,Thoma Cressey,Private Equity,,2001,100.0,100.35410999999999,213.62634,,0.2402,2.1287,2.1287,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Tiger Global PIP XV,Tiger Global,Private Equity,,2021,100.0,95.0,,73.83499499999999,-0.0761,0.7772,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Tiger Global PIP XVI,Tiger Global,Private Equity,,2023,50.0,25.0,,26.375957,0.0564,1.055,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Tiger Iron Redwood Fund,Tiger Iron Redwood,Private Equity,,2021,200.0,178.652605,,214.498516,0.0876,1.2006,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Tiger Iron Redwood Fund II,Tiger Iron Redwood,Private Equity,,2023,250.0,70.458545,,74.494928,0.1045,1.0573,,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Trident IX,Trident,Private Equity,,2022,300.0,267.090842,33.2083,313.84066,0.1827,1.2994,0.1243,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Trident VII,Trident,Private Equity,,2017,150.0,179.85376599999998,172.973686,231.576945,0.1860,2.2493,0.9617,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
CalSTRS,CA,Trident VIII,Trident,Private Equity,,2020,250.0,248.42925799999998,84.957014,306.076872,0.1270,1.574,0.342,2025-06-30,https://www.calstrs.com/private-equity-portfolio-performance-table,CalSTRS Private Equity Portfolio Performance,deterministic_pdf,0.95
